id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1277585487058874368,2020-06-29 12:51:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @NuhaSerrac: #TurkeyInvadesKurdistan in the middle of a #covid19 pandemic.,middle pandemic,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,hazhuu99,,"TurkeyInvadesKurdistan, covid19",NuhaSerrac,,Kurdistan ❤️🤍💛🤍💚
1277585492121280512,2020-06-29 12:51:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @_HenryBair_: A study on #COVID19 transmission patterns finds that the extent to which a population wears #masks is the single greatest…,A study transmission patterns finds extent population wears single greatest,"Sentiment(polarity=0.4642857142857143, subjectivity=0.6071428571428571)",0.4642857142857143,0.6071428571428571,en,0,0,RoseantT,,"COVID19, masks",_HenryBair_,,"Southern California, USA"
1277585495233617920,2020-06-29 12:51:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Utsava4: We said that they would kill people and blame it on #corona; that the numbers were fake. We have the proof.,We said would kill people blame numbers fake We proof,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,en,0,0,jenb327,,corona,Utsava4,,
1277585499041992706,2020-06-29 12:51:34+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @jkwessel: If you’re gunna use jersey barriers, this is how they should look ⤵️ https://t.co/LMd7yd9WPi",If youre gunna use jersey barriers look,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,hugparty,0.0,,jkwessel,,"Somerville, MA"
1277585503320236032,2020-06-29 12:51:35+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @BoedzJ: Yaser Shadid, 45-day old from the occupied West Bank town of Dura, is the youngest Palestinian to be infected with #COVID19 
Ge…",Yaser Shadid -day old occupied West Bank town Dura youngest Palestinian infected Ge,"Sentiment(polarity=0.1, subjectivity=0.2)",0.1,0.2,en,0,0,Ex_Catho,,COVID19,BoedzJ,,derrière la sacristie
1277585507598217219,2020-06-29 12:51:36+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",#USA #UK #Brazil = 45% global #covid19 deaths.,global deaths,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,MediaActive,,"USA, UK, Brazil, covid19",,,Melbourne
1277585511868055552,2020-06-29 12:51:37+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @tamilnadugalata: 3940 new cases of #Coronavirus reported in #TamilNadu today!!

1992/ 3940 cases are from #Chennai. 

31,505  persons t…",new cases reported today 1992/ cases persons,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.4545454545454545,en,0,0,syed081094,,"Coronavirus, TamilNadu, Chennai",tamilnadugalata,,"Chennai, India"
1277585515831685120,2020-06-29 12:51:38+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SohailA90361092: #WakeupHRDpostponeNEETjee @DG_NTA @HRDMinistry atleast give some clarification abt whatever u will conduct exam Or  no…,atleast give clarification abt whatever u conduct exam Or,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Amitkum89976948,,WakeupHRDpostponeNEETjee,"SohailA90361092, DG_NTA, HRDMinistry",,
1277585520885981185,2020-06-29 12:51:39+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Covid19TNUpdate: #TamilNadu | #COVID19 |  28 June

District Wise  Data...

#TNCoronaupdates https://t.co/DcH71chD2N",JuneDistrict Wise Data ...,"Sentiment(polarity=0.7, subjectivity=0.9)",0.7,0.9,en,0,0,manivannanrvs,0.0,"TamilNadu, COVID19, TNCoronaupdates",Covid19TNUpdate,,"Chennai, India"
1277585526854311942,2020-06-29 12:51:40+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DrEricDing: Dear @GileadSciences CEO: The NIH funded Remdesivir trial with 1000 people was paid by American taxpayers. Shouldn’t the Am…,Dear CEO The NIH funded Remdesivir trial people paid American taxpayers Shouldnt Am,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,angelnphx,,,"DrEricDing, GileadSciences",,
1277585530264395776,2020-06-29 12:51:41+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Hum_Nabimanya: Accessing contraceptives shouldn't be a form of judgement. Stay safe by taking charge of your life even in these #COVID1…,Accessing contraceptives n't form judgement Stay safe taking charge life even,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,LordeRodo,,,Hum_Nabimanya,,"Mukono, Uganda"
1277585533389201413,2020-06-29 12:51:42+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @GlitchUK_: Calling all women and non-binary people. We must find out how #Covid19 is affecting online usage and online abuse. Complete…,Calling women non-binary people We must find affecting online usage online abuse Complete,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,0,0,Hayle_Davies,,Covid19,GlitchUK_,, 
1277585538589978625,2020-06-29 12:51:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @catielila: A public health announcement from #Taiwan's heroic Minister of Health Chen Shih-chung: ""Before a vaccine is developed, face…",A public health announcement 's heroic Minister Health Chen Shih-chung `` Before vaccine developed face,"Sentiment(polarity=0.26666666666666666, subjectivity=0.4222222222222222)",0.26666666666666666,0.4222222222222222,en,0,0,CatherineShu,,Taiwan,catielila,,"Taipei City, Taiwan"
1277585541073039364,2020-06-29 12:51:44+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SreyashiDey: #WestBengal CM @MamataOfficial: to honour frontline workers fighting against #Covid19, on Wednesday I declare state holida…",CM honour frontline workers fighting Wednesday I declare state holida,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,ARKGHOSH,,"WestBengal, Covid19","SreyashiDey, MamataOfficial",,
1277585546643222528,2020-06-29 12:51:45+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @BallouxFrancois: Interesting preprint on T-cell immunity in a large number of  #COVID19 patients and controls. T-cell response to #SARS…,Interesting preprint T-cell immunity large number patients controls T-cell response,"Sentiment(polarity=0.35714285714285715, subjectivity=0.4642857142857143)",0.35714285714285715,0.4642857142857143,en,0,0,bonnie54_uk,,COVID19,BallouxFrancois,,
1277585549990203393,2020-06-29 12:51:46+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Dr_LoucaMai: #InclusiveResearch for info https://t.co/SOemDt0CnM,info,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,ShobaDawson,0.0,InclusiveResearch,Dr_LoucaMai,,"Bristol, England"
1277585553580384257,2020-06-29 12:51:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Covid19: this crisis has been a reminder of all the ways we can connect with like-minded individuals around the wor… https://t.co/tPnImgTNBm,Covid19 crisis reminder ways connect like-minded individuals around wor,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Jea_Chan,,,,,"Manila, Ph"
1277585558420762624,2020-06-29 12:51:48+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GovCanHealth: The #GoC has requirements for people entering Canada:
✔ Wear a mask or face covering while in transit to your place of is…",The requirements people entering Canada Wear mask face covering transit place,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,moeosman7,,GoC,GovCanHealth,,
1277585562178813952,2020-06-29 12:51:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @DennisLeMaster7: .@CASA_Army Joe Bray assisted CSM Charpentier and I in getting #MEDCoE Soldiers fired up about the #ArmyHiringDays 30…,Joe Bray assisted CSM Charpentier I getting Soldiers fired,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,ArmyMedHistory,,"MEDCoE, ArmyHiringDays","DennisLeMaster7, CASA_Army",,"Fort Sam Houston, TX"
1277585566138277891,2020-06-29 12:51:50+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @allafrica: Liberia Extends COVID-19 State of Emergency for Another 30 Days https://t.co/UrT7PB6NeZ #Liberia #COVID19 #CoronaVirus https…,Liberia Extends COVID-19 State Emergency Another Days https,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,bmariaam,0.0,"Liberia, COVID19, CoronaVirus",allafrica,,Dublin
1277585570479386628,2020-06-29 12:51:51+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Laurie_Garrett: The US #COVID19 crisis is hideous, especially when compared to the rest of the world.
We are failing.
And we imperil no…",The US crisis hideous especially compared rest world.We failing.And imperil,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,0,dianapocalypse,,COVID19,Laurie_Garrett,,"North Carolina, USA"
1277585574623432704,2020-06-29 12:51:52+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @PISDI0331: Covid19 can travel 6' but not 6'1 or greater, it can live on all surfaces except anything that comes in the mail from Amazon…",Covid19 travel 1 greater live surfaces except anything comes mail Amazon,"Sentiment(polarity=0.3181818181818182, subjectivity=0.5)",0.3181818181818182,0.5,en,0,0,SapperIron,,,PISDI0331,,
1277585578670919680,2020-06-29 12:51:53+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@DJBoyce3 Hi @DJBoyce3, transit passengers are allowed at Taiwan Taoyuan International Airport starting June 25 wit… https://t.co/rmzd9wwlUP",Hi transit passengers allowed Taiwan Taoyuan International Airport starting June wit,"Sentiment(polarity=0.0, subjectivity=0.05)",0.0,0.05,en,0,0,ChinaAirlinesPH,0.0,,"DJBoyce3, DJBoyce3",,Unit 1 G/F 1322 Golden Empire
1277585583519522820,2020-06-29 12:51:54+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FatEmperor: Okay guys here we have it: a brief and rare dose of scientific sanity, from the AAPS (Association of American Physicians an…",Okay guys brief rare dose scientific sanity AAPS Association American Physicians,"Sentiment(polarity=0.2, subjectivity=0.43333333333333335)",0.2,0.43333333333333335,en,0,0,Steve29764,,,FatEmperor,,Somerset now
1277585587223085056,2020-06-29 12:51:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Jacob_Rees_Mogg: A powerful, witty and conservative maiden speech.",A powerful witty conservative maiden speech,"Sentiment(polarity=0.4, subjectivity=1.0)",0.4,1.0,en,0,0,tigercumpsty,,,Jacob_Rees_Mogg,,North West England
1277585592784760832,2020-06-29 12:51:56+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GovernorTomWolf: Masks are required in Pennsylvania businesses. No mask = no service.

The importance of mask-wearing to reduce the spr…",Masks required Pennsylvania businesses No mask service.The importance mask-wearing reduce spr,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,StillNotDan,,,GovernorTomWolf,,Namek
1277585595779493888,2020-06-29 12:51:57+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @GenomeNathan: So you woke wondering 'How can I help crack #COVID19...in my robe and slippers?'

1. Search for email from @GiftOfLife, s…",So woke wondering 'How I help crack ... robe slippers 1 Search email,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GiftofLife,,COVID19,"GenomeNathan, GiftofLife",,"Boca Raton, FL"
1277585600015671296,2020-06-29 12:51:58+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @uniglobalunion: ""Today, all eyes are on Germany as the brave workers there take a stand to win safe work, a collective agreement and to…",`` Today eyes Germany brave workers take stand win safe work collective agreement,"Sentiment(polarity=0.7000000000000001, subjectivity=0.6333333333333333)",0.7000000000000001,0.6333333333333333,en,0,0,uniamericas,,,uniglobalunion,,Montevideo
1277585604411371520,2020-06-29 12:51:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @WPFWDC: TRIBUTE TO HOWARD CROFT—
Champion for Workers’ Rights, Health Care, DC Statehood &amp; more. WPFW HealDC Special: Mon June 29, 10-1…",TRIBUTE TO HOWARD CROFTChampion Workers Rights Health Care DC Statehood amp WPFW HealDC Special Mon June -1,"Sentiment(polarity=0.35714285714285715, subjectivity=0.5714285714285714)",0.35714285714285715,0.5714285714285714,en,0,0,Drshaga1,,,WPFWDC,,"Maryland, USA"
1277585608144281602,2020-06-29 12:52:00+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Andrew_Adonis: Sacking the Cabinet Secretary in the middle of the COVID19 crisis with no  suitable, let alone better  replacement is Jo…",Sacking Cabinet Secretary middle COVID19 crisis suitable let alone better replacement Jo,"Sentiment(polarity=0.35000000000000003, subjectivity=0.4166666666666667)",0.35000000000000003,0.4166666666666667,en,0,0,Cassand62960032,,,Andrew_Adonis,,
1277585612892188673,2020-06-29 12:52:01+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Jacob_Rees_Mogg: A powerful, witty and conservative maiden speech. https://t.co/Xbv9Vnw7Zd",A powerful witty conservative maiden speech,"Sentiment(polarity=0.4, subjectivity=1.0)",0.4,1.0,en,0,0,CraigCh47696121,0.0,,Jacob_Rees_Mogg,,
1277585616486588418,2020-06-29 12:52:02+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Siftedeu: 🌍  The global startup ecosystem.

From London to LA, Tel Aviv to Tokyo, global #startups advisory Startup Genome maps out how…",The global startup ecosystem.From London LA Tel Aviv Tokyo global advisory Startup Genome maps,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,_agarwala_,,startups,Siftedeu,,
1277585620790099968,2020-06-29 12:52:03+00:00,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>",Reasons #COVID19 Insurance Plan is a Must-have | @ModernLifeBlogs #healthinsurance #tips https://t.co/JrX5zFevhz,Reasons Insurance Plan Must-have,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,AmitVAngel,0.0,"COVID19, healthinsurance, tips",ModernLifeBlogs,,India
1277585625915555841,2020-06-29 12:52:04+00:00,"<a href=""https://www.oktopost.com"" rel=""nofollow"">Oktopost</a>",#Privateequity firms: Stakeholders will ask questions about post-#COVID19 valuations. Revisit your methods and cons… https://t.co/ZRowCqpqGt,Stakeholders ask questions post- valuations Revisit methods cons,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,BrianKirbyBDM,0.0,"Privateequity, COVID19",,,"Detroit, MI"
1277585630252249089,2020-06-29 12:52:05+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Website : https://t.co/XkMvSD4pYR

#opf #COVID19 #Pharmanecia #OPFiCON #Operant #OperantPharmacyFederation… https://t.co/kLWZkfIsfn",Website,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,OperantPharmacy,0.0,"opf, COVID19, Pharmanecia, OPFiCON, Operant, OperantPharmacyFederation",,,
1277585633196814338,2020-06-29 12:52:06+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @BTP1960: Pence, not wearing a mask, encourages everyone to wear masks. 

#CORONAvirus #COVID19 https://t.co/WqqsFRiisP",Pence wearing mask encourages everyone wear masks,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,RogerInOntario,0.0,"CORONAvirus, COVID19",BTP1960,,Ontario Canada
1277585637688766464,2020-06-29 12:52:07+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ianuragthakur: India turned adversity into an opportunity, under @makeinindia we’ve become the world’s 2nd largest PPE kits manufacture…",India turned adversity opportunity weve become worlds nd largest PPE kits manufacture,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,mrigankakumar10,,,"ianuragthakur, makeinindia",,"Guwahati, India"
1277585641593729024,2020-06-29 12:52:08+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @InterActionOrg: Last month, experts gathered for a webinar hosted by our protection team to share their collective knowledge and expert…",Last month experts gathered webinar hosted protection team share collective knowledge expert,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666668,en,0,0,MoJamesApted,,,InterActionOrg,,Thailand - Madagascar - Egypt
1277585647125934081,2020-06-29 12:52:09+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @aryadoctoryet: PSA: if you’re worried about CO2 accumulation from masks, our climate crisis is going to blow your mind

#MedTwitter #CO…",PSA youre worried CO2 accumulation masks climate crisis going blow mind,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,ivonnelomeli99,,MedTwitter,aryadoctoryet,,Cuenta de 100tifica:
1277585650322149376,2020-06-29 12:52:10+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @renerworldltd: That idea can  be worked upon to be a better one. 
So work on it today!
And it would come out better. 🤭

Have an innovat…",That idea worked upon better one So work today And would come better Have innovat,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,emmanuelomlaj,,,renerworldltd,,Nigeria
1277585654717788160,2020-06-29 12:52:11+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ciw: THREAD: Thank you, Doctors Witout Borders @MSF_USA, for responding to Immokalee's urgent call for testing and healthcare for Flori…",THREAD Thank Doctors Witout Borders responding Immokalee 's urgent call testing healthcare Flori,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GaryWKinsman,,,"ciw, MSF_USA",,gkinsman@laurentian.ca
1277585658819706880,2020-06-29 12:52:12+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @VidadalaRajini: Through #ReStartInAP Package the GoAP  has recognized the need to support Industrial sectors in wake of Covid19 and ena…,Through Package GoAP recognized need support Industrial sectors wake Covid19 ena,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Vardhan04262564,,ReStartInAP,VidadalaRajini,,
1277585663005622273,2020-06-29 12:52:13+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arasaakaran ​​from #TamilNadu, who died at #Manjeri Medical College on 24 December, have been diagnosed with… https://t.co/KXR8betdqF",Arasaakaran died Medical College December diagnosed,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,BreakingViews4u,,"TamilNadu, Manjeri",,,FB.com/BreakMovies
1277585667669684226,2020-06-29 12:52:14+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @PinkvillaTelly: #BiggBoss13 winner #SidharthShukla is papped in the city amid #COVID19 crisis; See PHOTOS - https://t.co/DRiAuZmQxd #Si…,winner papped city amid crisis See PHOTOS,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,BadBoy03177215,0.0,"BiggBoss13, SidharthShukla, COVID19",PinkvillaTelly,,"Mumbai, India"
1277585671205650432,2020-06-29 12:52:15+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#COVID19 immediate actions required!,immediate actions required,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,melinda_musser,,COVID19,,,United States
1277585675941003267,2020-06-29 12:52:16+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @OgbeniDipo: If not that we don't take many things serious in Nigeria, not a single person should be going to pay condolence visit to an…",If n't take many things serious Nigeria single person going pay condolence visit,"Sentiment(polarity=0.03174603174603175, subjectivity=0.46031746031746024)",0.03174603174603175,0.4603174603174602,en,0,0,tire_nii,,,OgbeniDipo,,+234
1277585679371898880,2020-06-29 12:52:17+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @aryadoctoryet: PSA: if you’re worried about CO2 accumulation from masks, our climate crisis is going to blow your mind

#MedTwitter #CO…",PSA youre worried CO2 accumulation masks climate crisis going blow mind,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,cameronbaney,,MedTwitter,aryadoctoryet,,"Philadelphia, PA"
1277585683838832640,2020-06-29 12:52:18+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @justin_hart: Y'all! Please don't freak out about rising cases. 
""Who"" is getting #COVID19 matters!
- Avg. age for cases in Florida: 38…",Y'all Please n't freak rising cases `` Who '' getting matters Avg age cases Florida,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,RedPant86968154,,COVID19,justin_hart,,
1277585688641355782,2020-06-29 12:52:19+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",No it is you that is myopic because you hear them very well,No myopic hear well,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,lively_stone201,,,,,Bonny Island
1277585693640982528,2020-06-29 12:52:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @HoustonOEM: .@HoustonHealth and its agency partners are announcing the schedule for sites offering free #COVID19 tests the week of June…,agency partners announcing schedule sites offering free tests week June,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,en,0,0,jankomah,,COVID19,"HoustonOEM, HoustonHealth",,"Houston, TX"
1277585696803352576,2020-06-29 12:52:21+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @DollarVigilante: Congratulations! We Have Now Hit Peak Herd Stupidity!
#COVID19 
https://t.co/hifuh9OZ6F",Congratulations We Have Now Hit Peak Herd Stupidity,"Sentiment(polarity=-0.6, subjectivity=1.0)",-0.6,1.0,en,0,0,Ross_Revenge,0.0,COVID19,DollarVigilante,,
1277585700544749568,2020-06-29 12:52:22+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @DrEricDing: This @RonDeSantisFL chest thumping video did not age well. @GovRonDeSantis - please now do the right thing for your people.…,This chest thumping video age well please right thing people,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857,en,0,0,lovingsprouts,,,"DrEricDing, RonDeSantisFL, GovRonDeSantis",,"Spring, TX"
1277585705825427457,2020-06-29 12:52:23+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Anticancerfund: ""If we really want to bring the best treatment to the patient, we need a complementary non-profit strategy"". Did you mi…",`` If really want bring best treatment patient need complementary non-profit strategy '' Did mi,"Sentiment(polarity=0.6, subjectivity=0.25)",0.6,0.25,en,0,0,ssinnaeve,,,Anticancerfund,,
1277585711064121345,2020-06-29 12:52:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @rodriguezmonos: ""Where´s Corona""
One of the big challenges, this summer, for the European authorities will be to control the crowds in…",`` Wheres Corona '' One big challenges summer European authorities control crowds,"Sentiment(polarity=0.0, subjectivity=0.05)",0.0,0.05,en,0,0,na_mima,,,rodriguezmonos,,
1277585715401031680,2020-06-29 12:52:25+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Laurie_Garrett: The US #COVID19 crisis is hideous, especially when compared to the rest of the world.
We are failing.
And we imperil no…",The US crisis hideous especially compared rest world.We failing.And imperil,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,0,WhamHideout,,COVID19,Laurie_Garrett,,
1277585717078765568,2020-06-29 12:52:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The staggering ignorance,anger,intimidation &amp;hate revealed by Trump base supporters’ response to #Covid19 &amp;… https://t.co/qpWq7aMvJh",The staggering ignorance anger intimidation amp hate revealed Trump base supporters response amp,"Sentiment(polarity=-0.7666666666666666, subjectivity=0.7000000000000001)",-0.7666666666666666,0.7000000000000001,en,0,0,AlnwickKeith,,Covid19,,,Terra Prime 
1277585721361039362,2020-06-29 12:52:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @EJDionne: Why is #Trump in such trouble? Partly because he’s losing older voters as a result of his handling of #Covid19, but largely b…",Why trouble Partly hes losing older voters result handling largely b,"Sentiment(polarity=0.060317460317460304, subjectivity=0.3206349206349206)",0.0603174603174603,0.3206349206349206,en,0,0,BlmResists,,"Trump, Covid19",EJDionne,,
1277585726234931202,2020-06-29 12:52:28+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @AllenInstitute: #COVID19-infected cells sprout multi-pronged tentacles studded with viral particles that infect other cells according t…,-infected cells sprout multi-pronged tentacles studded viral particles infect cells according,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,eyebeat,,COVID19,AllenInstitute,,
1277585730508861440,2020-06-29 12:52:29+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @CBSNews: Big cities like New York have commanded much of the attention as America confronts #COVID19. But how are small towns faring?…,Big cities like New York commanded much attention America confronts But small towns faring,"Sentiment(polarity=0.02159090909090909, subjectivity=0.2886363636363637)",0.02159090909090909,0.2886363636363637,en,0,0,BritonandDane,,COVID19,CBSNews,,USA
1277585734057160704,2020-06-29 12:52:30+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @NairShilpa1308: 3949 new cases of Coronavirus reported in Tamil Nadu today!!

Chennai reports over 2000 cases for the first time. 2167…",new cases Coronavirus reported Tamil Nadu today Chennai reports cases first time,"Sentiment(polarity=0.19318181818181818, subjectivity=0.3939393939393939)",0.19318181818181807,0.3939393939393939,en,0,0,kv_ramanan,,,NairShilpa1308,,
1277585738205474818,2020-06-29 12:52:31+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @PeterHotez: 1/3: Taking flak for expressing my concerns about our national #COVID19 response to a massive resurgence in the American So…,/3 Taking flak expressing concerns national response massive resurgence American So,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,0,0,csgreeley,,COVID19,PeterHotez,,"Houston, Texas"
